Year,Month,Day,Hour,Minute,DB,DP,RelHum,Pressure,extHor,extDNI,LW,GHI,DNI,DHI,glbeIll,drctIll,diffIll,zenIll,winddir,windspeed,TCC,opaque_cover,visibility,cbh,weather_obs,weather_code,precipitable_H2O,optical_depth,snow_depth,days_since_snow,albedo,precip_depth,precip_quantity
2021,1,7,6,0,8.59,1.86,63,101265,9999,9999,270,0,0,0,0,0,0,0,308,6.5,1,1,9999,849,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,7,0,8.42,2.02,64,101296,9999,9999,269,0,0,0,0,0,0,0,311,5.98,1,1,9999,747,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,8,0,8.0,1.71,64,101429,9999,9999,268,0,0,0,0,0,0,0,312,5.64,2,2,9999,665,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,9,0,8.19,1.52,63,101479,9999,9999,274,23,0,11,3490,0,1668,440,313,5.4,3,3,9999,656,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,10,0,10.35,2.1,56,101553,9999,9999,289,158,429,64,16888,43967,8489,5318,312,5.71,3,3,9999,925,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,11,0,11.33,3.13,56,101582,9999,9999,284,330,582,106,37302,60340,13745,6361,319,6.51,0,0,9999,1021,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,12,0,12.42,3.62,55,101557,9999,9999,273,506,800,97,53616,81833,12957,3755,318,6.48,0,0,9999,1019,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,13,0,13.44,4.53,55,101493,9999,9999,275,605,860,98,64213,87958,13265,3166,317,6.43,0,0,9999,1017,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,14,0,13.79,4.62,54,101435,9999,9999,280,639,874,101,67779,89322,13713,3041,317,6.37,1,1,9999,1016,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,15,0,14.04,4.76,54,101419,9999,9999,288,598,840,106,63349,85906,14268,3339,318,6.23,1,1,9999,1083,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,16,0,14.56,5.06,53,101469,9999,9999,302,468,693,118,51997,71518,15421,5263,322,6.12,1,1,9999,1173,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,17,0,13.6,5.16,56,101496,9999,9999,315,287,435,124,32591,44685,17996,7914,328,5.44,6,6,9999,1147,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,18,0,12.72,4.54,56,101560,9999,9999,315,127,264,72,15061,27690,9591,7009,335,4.81,6,6,9999,1032,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,19,0,11.72,3.58,56,101621,9999,9999,316,13,0,8,2009,0,1235,307,341,4.65,7,7,9999,1110,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,20,0,10.87,3.12,59,101704,9999,9999,310,0,0,0,0,0,0,0,351,4.19,5,5,9999,966,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,21,0,10.1,3.31,63,101802,9999,9999,304,0,0,0,0,0,0,0,357,3.91,3,3,9999,968,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,22,0,8.71,3.85,72,101893,9999,9999,306,0,0,0,0,0,0,0,355,3.58,5,5,9999,941,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,23,0,8.68,3.36,69,101961,9999,9999,322,0,0,0,0,0,0,0,352,3.4,6,6,9999,909,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,7,24,0,8.32,3.08,70,102000,9999,9999,317,0,0,0,0,0,0,0,352,3.27,5,5,9999,901,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,1,0,7.69,2.47,70,102004,9999,9999,318,0,0,0,0,0,0,0,348,2.86,4,4,9999,915,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,2,0,7.58,2.0,68,101963,9999,9999,304,0,0,0,0,0,0,0,340,2.72,4,4,9999,1013,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,3,0,7.63,2.16,68,101994,9999,9999,298,0,0,0,0,0,0,0,338,2.9,5,5,9999,956,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,4,0,7.69,1.23,64,101991,9999,9999,305,0,0,0,0,0,0,0,342,3.06,5,5,9999,956,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,5,0,6.15,1.49,72,102024,9999,9999,296,0,0,0,0,0,0,0,349,3.09,6,6,9999,938,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,6,0,6.51,1.62,71,102087,9999,9999,297,0,0,0,0,0,0,0,347,2.92,5,5,9999,953,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,7,0,6.8,1.9,71,102109,9999,9999,295,0,0,0,0,0,0,0,348,2.68,5,5,9999,998,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,8,0,6.81,2.01,72,102205,9999,9999,288,0,0,0,0,0,0,0,347,2.59,6,6,9999,958,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,9,0,7.52,2.71,72,102292,9999,9999,294,18,0,12,2716,0,1810,479,346,2.69,5,5,9999,1015,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,10,0,9.52,3.25,65,102360,9999,9999,261,180,580,53,19382,59579,7111,4475,357,2.98,5,5,9999,934,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,11,0,10.3,3.06,61,102426,9999,9999,269,353,703,82,37535,72015,10876,4433,7,3.59,5,5,9999,854,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,12,0,10.8,2.66,56,102417,9999,9999,289,458,603,150,50724,61570,20840,6740,3,3.58,9,9,9999,848,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,13,0,11.19,2.9,56,102327,9999,9999,306,518,538,200,55849,54063,26162,7305,353,3.51,10,10,9999,873,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,14,0,11.1,2.75,56,102257,9999,9999,325,431,284,255,48234,28943,30044,8429,346,3.93,9,9,9999,973,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,15,0,11.23,2.91,56,102199,9999,9999,335,394,216,267,44109,22014,31330,9373,345,4.4,10,10,9999,1020,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,16,0,11.5,2.95,56,102157,9999,9999,340,343,199,242,39015,20351,28766,9928,349,4.31,9,9,9999,1079,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,17,0,10.82,3.06,59,102147,9999,9999,334,241,169,177,28308,17349,21837,9527,353,3.3,5,5,9999,1169,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,18,0,10.4,3.03,60,102195,9999,9999,291,150,380,70,16014,38983,9228,5979,354,3.24,3,3,9999,1259,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,19,0,8.85,2.17,63,102209,9999,9999,268,20,0,10,3052,0,1525,386,355,2.56,2,2,9999,1349,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,20,0,8.21,1.94,65,102264,9999,9999,264,0,0,0,0,0,0,0,357,2.76,2,2,9999,1440,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,21,0,7.73,1.85,66,102315,9999,9999,262,0,0,0,0,0,0,0,1,2.66,2,2,9999,1530,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,22,0,6.28,2.25,75,102332,9999,9999,260,0,0,0,0,0,0,0,5,2.43,1,1,9999,1620,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,23,0,5.92,1.85,75,102353,9999,9999,257,0,0,0,0,0,0,0,12,2.26,0,0,9999,1710,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,8,24,0,5.33,1.92,79,102327,9999,9999,256,0,0,0,0,0,0,0,14,1.96,0,0,9999,1801,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,1,0,4.46,1.86,83,102330,9999,9999,254,0,0,0,0,0,0,0,6,1.83,0,0,9999,1891,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,2,0,3.92,1.83,86,102346,9999,9999,256,0,0,0,0,0,0,0,3,1.84,0,0,9999,1981,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,3,0,3.59,1.81,88,102340,9999,9999,250,0,0,0,0,0,0,0,6,1.87,0,0,9999,2071,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,4,0,2.89,1.36,90,102335,9999,9999,249,0,0,0,0,0,0,0,10,1.89,0,0,9999,2162,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,5,0,1.13,0.14,93,102333,9999,9999,250,0,0,0,0,0,0,0,15,1.87,0,0,9999,77777,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,6,0,1.2,0.07,92,102339,9999,9999,246,0,0,0,0,0,0,0,14,1.86,1,1,9999,77777,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,7,0,1.57,0.28,91,102351,9999,9999,250,0,0,0,0,0,0,0,15,2.01,2,2,9999,77777,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,8,0,1.51,0.15,91,102438,9999,9999,246,0,0,0,0,0,0,0,20,1.96,1,1,9999,77777,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,9,0,2.05,0.56,90,102480,9999,9999,244,24,0,11,3643,0,1668,439,27,2.39,0,0,9999,2613,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,10,0,6.51,3.07,79,102566,9999,9999,247,182,578,55,19570,59351,7363,4628,40,1.9,0,0,9999,2614,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,11,0,8.07,1.46,63,102602,9999,9999,252,370,760,77,39318,77707,10248,4207,61,1.98,0,0,9999,3538,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,12,0,9.32,0.59,54,102557,9999,9999,259,522,845,88,55213,86132,11819,3503,67,1.78,0,0,9999,4461,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,13,0,10.15,0.71,52,102436,9999,9999,260,623,900,90,65885,91598,12238,2997,63,1.52,0,0,9999,5385,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,14,0,11.11,1.21,51,102316,9999,9999,265,654,905,94,69129,92071,12815,2908,60,1.4,0,0,9999,6309,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,15,0,11.77,1.05,48,102197,9999,9999,268,615,881,95,64964,89677,12869,3118,60,1.59,0,0,9999,7233,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,16,0,12.36,1.14,46,102124,9999,9999,271,514,837,88,54407,85383,11807,3558,63,1.84,1,1,9999,8157,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,17,0,11.89,1.47,49,102087,9999,9999,270,361,750,75,38390,76701,9986,4214,81,1.29,2,2,9999,9081,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,18,0,11.4,1.75,51,102120,9999,9999,269,172,543,56,18447,55653,7481,4848,81,1.19,1,1,9999,9576,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,19,0,9.44,2.06,60,102118,9999,9999,267,21,0,11,3186,0,1668,427,72,2.05,3,3,9999,6643,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,20,0,8.56,2.16,64,102100,9999,9999,268,0,0,0,0,0,0,0,72,2.38,8,8,9999,5291,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,21,0,8.53,2.52,66,102162,9999,9999,289,0,0,0,0,0,0,0,76,2.44,10,10,9999,3009,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,22,0,8.43,2.77,68,102175,9999,9999,304,0,0,0,0,0,0,0,79,2.13,9,9,9999,2601,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,23,0,8.27,2.78,68,102265,9999,9999,309,0,0,0,0,0,0,0,66,1.3,9,9,9999,1878,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,9,24,0,8.28,3.14,70,102288,9999,9999,303,0,0,0,0,0,0,0,67,1.52,9,9,9999,2180,9,999999999,0.0,999,0.0,99,0.15,0.53,1
2021,1,10,1,0,7.89,3.18,72,102245,9999,9999,304,0,0,0,0,0,0,0,66,2.85,9,9,9999,2134,9,999999999,0.0,999,0.0,99,0.15,0.64,1
2021,1,10,2,0,7.5,3.34,75,102195,9999,9999,337,0,0,0,0,0,0,0,74,3.65,8,8,9999,2281,9,999999999,0.0,999,0.0,99,0.15,0.31,1
2021,1,10,3,0,7.22,2.64,73,102185,9999,9999,321,0,0,0,0,0,0,0,76,3.21,9,9,9999,2243,9,999999999,0.01,999,0.0,99,0.15,0.07,1
2021,1,10,4,0,6.58,2.57,76,102200,9999,9999,324,0,0,0,0,0,0,0,65,3.83,10,10,9999,1945,9,999999999,0.01,999,0.0,99,0.15,0.17,1
2021,1,10,5,0,5.82,2.07,77,102139,9999,9999,336,0,0,0,0,0,0,0,57,4.15,10,10,9999,1841,9,999999999,0.09,999,0.0,99,0.15,0.12,1
2021,1,10,6,0,5.52,1.46,75,102140,9999,9999,336,0,0,0,0,0,0,0,53,4.57,10,10,9999,1872,9,999999999,0.15,999,0.0,99,0.15,0.0,1
2021,1,10,7,0,5.5,1.0,73,102092,9999,9999,335,0,0,0,0,0,0,0,55,4.84,10,10,9999,1842,9,999999999,0.09,999,0.0,99,0.15,0.0,1
2021,1,10,8,0,5.34,1.23,75,102107,9999,9999,334,0,0,0,0,0,0,0,70,4.94,10,10,9999,1831,9,999999999,0.07,999,0.0,99,0.15,0.2,1
2021,1,10,9,0,5.06,1.67,79,102102,9999,9999,333,3,0,3,490,0,489,120,72,5.04,10,10,9999,1842,9,999999999,0.11,999,0.0,99,0.15,0.87,1
2021,1,10,10,0,4.68,1.17,78,102154,9999,9999,328,56,44,46,7245,4584,6495,3517,63,5.12,10,10,9999,1820,9,999999999,0.12,999,0.0,99,0.15,0.27,1
2021,1,10,11,0,4.69,0.86,76,102159,9999,9999,333,85,20,77,10444,2086,9801,3996,54,5.22,10,10,9999,1968,9,999999999,0.1,999,0.0,99,0.15,0.14,1
2021,1,10,12,0,4.75,0.44,74,102127,9999,9999,330,150,91,103,18091,9466,13342,3940,49,5.75,10,10,9999,1283,9,999999999,0.09,999,0.0,99,0.15,0.37,1
2021,1,10,13,0,4.38,1.05,79,102021,9999,9999,334,117,4,114,14760,256,14434,6071,48,6.18,10,10,9999,1537,9,999999999,0.12,999,0.0,99,0.15,1.03,1
2021,1,10,14,0,4.03,1.75,85,101900,9999,9999,330,70,2,68,9129,117,8890,3739,40,6.04,10,10,9999,48,9,999999999,0.21,999,0.0,99,0.15,1.88,1
2021,1,10,15,0,3.45,1.89,90,101883,9999,9999,329,50,0,50,6686,0,6686,2797,30,6.43,10,10,9999,30,9,999999999,0.31,999,0.0,99,0.15,2.81,1
2021,1,10,16,0,2.87,1.58,91,101904,9999,9999,328,33,0,32,4588,0,4453,1813,21,6.53,10,10,9999,160,9,999999999,0.3,999,0.0,99,0.15,2.82,1
2021,1,10,17,0,3.1,1.67,90,101947,9999,9999,326,26,0,26,3700,0,3700,1441,7,5.84,10,10,9999,83,9,999999999,0.26,999,0.0,99,0.15,2.95,1
2021,1,10,18,0,2.88,1.3,89,101974,9999,9999,325,8,0,8,1233,0,1232,408,355,6.34,10,10,9999,44,9,999999999,0.24,999,0.0,99,0.15,2.25,1
2021,1,10,19,0,2.64,1.07,89,102059,9999,9999,323,1,0,1,173,0,173,39,352,6.2,10,10,9999,76,9,999999999,0.21,999,0.0,99,0.15,2.02,1
2021,1,10,20,0,2.18,0.75,90,102133,9999,9999,320,0,0,0,0,0,0,0,356,5.93,10,10,9999,30,9,999999999,0.09,999,0.0,99,0.16,2.04,1
2021,1,10,21,0,1.87,0.77,92,102145,9999,9999,318,0,0,0,0,0,0,0,10,5.58,10,10,9999,30,9,999999999,0.11,999,0.0,99,0.17,2.04,1
2021,1,10,22,0,2.03,0.74,91,102194,9999,9999,319,0,0,0,0,0,0,0,8,5.37,10,10,9999,30,9,999999999,0.05,999,0.0,99,0.17,1.44,1
2021,1,10,23,0,2.19,0.78,90,102282,9999,9999,319,0,0,0,0,0,0,0,351,5.63,10,10,9999,39,9,999999999,0.02,999,0.0,99,0.17,0.7,1
2021,1,10,24,0,2.16,0.69,90,102350,9999,9999,320,0,0,0,0,0,0,0,346,5.69,10,10,9999,155,9,999999999,0.01,999,0.0,99,0.17,0.24,1
2021,1,11,1,0,2.24,0.81,90,102364,9999,9999,319,0,0,0,0,0,0,0,345,5.56,9,9,9999,660,9,999999999,0.0,999,0.0,99,0.17,0.1,1
2021,1,11,2,0,2.26,0.93,91,102376,9999,9999,306,0,0,0,0,0,0,0,344,5.47,9,9,9999,330,9,999999999,0.0,999,0.0,99,0.17,0.01,1
2021,1,11,3,0,2.36,0.82,90,102407,9999,9999,304,0,0,0,0,0,0,0,343,5.39,9,9,9999,312,9,999999999,0.0,999,0.0,99,0.16,0.01,1
2021,1,11,4,0,2.41,0.72,89,102429,9999,9999,304,0,0,0,0,0,0,0,345,5.05,9,9,9999,330,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,11,5,0,1.76,-0.12,87,102452,9999,9999,292,0,0,0,0,0,0,0,345,4.48,7,7,9999,310,9,999999999,0.0,999,0.0,99,0.17,0.0,1
2021,1,11,6,0,1.5,-0.17,89,102453,9999,9999,268,0,0,0,0,0,0,0,346,4.46,9,9,9999,255,9,999999999,0.0,999,0.0,99,0.17,0.0,1
2021,1,11,7,0,1.7,-0.24,87,102497,9999,9999,287,0,0,0,0,0,0,0,347,4.65,9,9,9999,194,9,999999999,0.0,999,0.0,99,0.17,0.0,1
2021,1,11,8,0,1.69,-0.64,84,102553,9999,9999,306,0,0,0,0,0,0,0,350,4.88,9,9,9999,260,9,999999999,0.0,999,0.0,99,0.17,0.0,1
2021,1,11,9,0,1.9,-0.53,84,102625,9999,9999,309,10,0,10,1527,0,1525,400,348,5.03,9,9,9999,258,9,999999999,0.0,999,0.0,99,0.17,0.0,1
2021,1,11,10,0,3.07,0.31,82,102703,9999,9999,312,81,29,74,10023,3034,9450,5389,348,5.02,10,10,9999,263,9,999999999,0.0,999,0.0,99,0.17,0.0,1
2021,1,11,11,0,3.47,0.26,79,102792,9999,9999,315,136,23,127,15322,2228,14973,7081,345,4.71,10,10,9999,397,9,999999999,0.0,999,0.0,99,0.17,0.0,1
2021,1,11,12,0,4.18,0.38,76,102774,9999,9999,316,207,44,184,23189,4287,21366,8729,342,4.76,10,10,9999,463,9,999999999,0.0,999,0.0,99,0.17,0.0,1
2021,1,11,13,0,4.66,0.52,75,102700,9999,9999,317,229,71,186,26396,7324,22121,6713,343,4.88,10,10,9999,550,9,999999999,0.0,999,0.0,99,0.17,0.0,1
2021,1,11,14,0,5.54,0.58,70,102585,9999,9999,318,326,93,267,36673,9517,30883,9255,343,4.91,10,10,9999,667,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,11,15,0,5.74,0.55,69,102507,9999,9999,317,275,53,243,30674,5197,27887,10333,344,5.04,10,10,9999,770,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,11,16,0,6.04,0.38,67,102456,9999,9999,312,292,137,221,33375,14194,26277,8862,346,5.14,10,10,9999,860,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,11,17,0,5.65,-0.03,67,102483,9999,9999,310,236,139,182,27619,14476,22118,9623,352,4.65,10,10,9999,871,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,11,18,0,5.4,-0.36,66,102531,9999,9999,302,121,126,93,14960,12891,13668,8750,352,4.29,9,9,9999,892,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,11,19,0,5.15,-0.54,67,102573,9999,9999,300,16,0,13,2404,0,1953,510,355,3.39,9,9,9999,918,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,11,20,0,4.6,-0.16,71,102633,9999,9999,270,0,0,0,0,0,0,0,357,3.19,9,9,9999,945,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,11,21,0,3.98,-0.28,74,102697,9999,9999,258,0,0,0,0,0,0,0,1,2.92,8,8,9999,864,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,11,22,0,2.51,-0.38,81,102748,9999,9999,246,0,0,0,0,0,0,0,4,2.26,7,7,9999,889,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,11,23,0,2.05,-0.49,83,102781,9999,9999,241,0,0,0,0,0,0,0,1,1.97,5,5,9999,915,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,11,24,0,1.56,-0.74,85,102775,9999,9999,240,0,0,0,0,0,0,0,352,1.73,3,3,9999,941,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,12,1,0,0.87,-1.2,86,102761,9999,9999,236,0,0,0,0,0,0,0,338,1.66,0,0,9999,966,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,12,2,0,0.73,-1.28,86,102718,9999,9999,243,0,0,0,0,0,0,0,325,1.86,0,0,9999,992,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,12,3,0,0.13,-1.57,88,102697,9999,9999,236,0,0,0,0,0,0,0,332,2.05,0,0,9999,1018,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,12,4,0,0.17,-1.4,89,102677,9999,9999,234,0,0,0,0,0,0,0,329,1.87,0,0,9999,1043,9,999999999,0.0,999,0.0,99,0.16,0.0,1
2021,1,12,5,0,-1.45,-2.43,93,102657,9999,9999,233,0,0,0,0,0,0,0,345,1.79,0,0,9999,1069,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,6,0,-1.3,-2.31,93,102685,9999,9999,233,0,0,0,0,0,0,0,342,1.71,0,0,9999,1095,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,7,0,-1.36,-2.4,93,102724,9999,9999,233,0,0,0,0,0,0,0,333,1.6,0,0,9999,1120,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,8,0,-1.63,-2.49,94,102753,9999,9999,231,0,0,0,0,0,0,0,332,2.16,0,0,9999,1146,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,9,0,-0.38,-1.46,92,102759,9999,9999,234,25,0,11,3796,0,1669,439,332,1.34,0,0,9999,1172,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,10,0,3.52,0.62,81,102789,9999,9999,237,189,609,54,20260,62334,7234,4538,336,0.67,0,0,9999,77777,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,11,0,5.59,1.15,73,102858,9999,9999,242,379,777,76,40272,79418,10125,4140,329,0.56,0,0,9999,77777,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,12,0,7.53,0.83,63,102832,9999,9999,249,528,853,87,55886,86974,11700,3448,25,0.62,1,1,9999,77777,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,13,0,8.4,0.6,57,102749,9999,9999,254,629,899,91,66489,91466,12378,2986,99,0.73,2,2,9999,77777,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,14,0,8.93,0.45,55,102599,9999,9999,273,628,813,119,68343,83126,15798,3965,140,1.0,3,3,9999,1300,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,15,0,9.46,0.29,53,102488,9999,9999,288,533,586,182,57656,59286,24148,6629,193,1.1,6,6,9999,2121,9,999999999,0.0,999,0.0,99,0.15,0.11,1
2021,1,12,16,0,9.96,0.3,51,102450,9999,9999,312,305,255,173,34968,25861,22862,7497,241,1.17,7,7,9999,2850,9,999999999,0.0,999,0.0,99,0.15,0.05,1
2021,1,12,17,0,9.52,0.21,52,102403,9999,9999,329,176,146,119,21118,14880,16808,7111,284,1.17,7,7,9999,2857,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,18,0,9.35,-0.15,51,102437,9999,9999,318,86,190,44,10623,20004,6135,4199,272,0.86,7,7,9999,2738,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,19,0,9.04,0.78,56,102449,9999,9999,322,10,0,6,1573,0,942,238,259,1.26,6,6,9999,2649,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,20,0,8.81,0.53,56,102470,9999,9999,323,0,0,0,0,0,0,0,264,1.74,6,6,9999,2574,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,21,0,8.09,0.59,59,102503,9999,9999,311,0,0,0,0,0,0,0,270,1.65,6,6,9999,2525,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,22,0,6.63,1.42,69,102477,9999,9999,303,0,0,0,0,0,0,0,274,1.61,6,6,9999,2525,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,23,0,6.59,2.22,74,102484,9999,9999,301,0,0,0,0,0,0,0,277,1.51,5,5,9999,2525,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,12,24,0,6.24,2.76,78,102455,9999,9999,296,0,0,0,0,0,0,0,272,1.67,6,6,9999,2500,9,999999999,0.0,999,0.0,99,0.15,0.01,1
2021,1,13,1,0,5.56,2.32,80,102429,9999,9999,294,0,0,0,0,0,0,0,260,1.81,5,5,9999,2391,9,999999999,0.0,999,0.0,99,0.15,0.01,1
2021,1,13,2,0,5.48,2.34,80,102402,9999,9999,287,0,0,0,0,0,0,0,251,1.83,3,3,9999,2518,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,13,3,0,4.94,2.21,82,102377,9999,9999,280,0,0,0,0,0,0,0,244,2.13,1,1,9999,2508,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,13,4,0,3.49,1.72,88,102338,9999,9999,270,0,0,0,0,0,0,0,249,2.25,0,0,9999,2546,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,13,5,0,1.44,0.2,91,102304,9999,9999,250,0,0,0,0,0,0,0,263,2.48,0,0,9999,2584,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,13,6,0,1.25,-0.1,91,102304,9999,9999,246,0,0,0,0,0,0,0,265,2.39,0,0,9999,2622,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,13,7,0,1.59,0.26,91,102294,9999,9999,244,0,0,0,0,0,0,0,275,2.31,0,0,9999,2661,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,13,8,0,1.13,-0.11,91,102293,9999,9999,242,0,0,0,0,0,0,0,280,1.96,0,0,9999,2699,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,13,9,0,2.07,0.07,87,102258,9999,9999,241,25,0,11,3795,0,1668,440,264,2.49,0,0,9999,2737,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,13,10,0,5.82,1.98,76,102228,9999,9999,244,187,606,53,20095,62138,7110,4454,250,2.2,0,0,9999,2775,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,13,11,0,9.13,3.06,66,102252,9999,9999,250,377,778,74,40209,79737,9879,4041,238,2.43,0,0,9999,2814,9,999999999,0.0,999,0.0,99,0.15,0.0,1
2021,1,13,12,0,11.3,2.07,53,102184,9999,9999,257,534,863,86,56644,88139,11579,3410,231,2.69,0,0,9999,2852,9,999999999,0.0,999,0.0,99,0.15,0.0,1
